,Crime Type,Subject Count,state,year,url
9,Overpayment,17,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Personal Data Breach,26,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Phishing/Vishing/Smishing/Pharming,8,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Ransomware,0,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Re-shipping,0,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Real Estate/Rental,10,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Spoofing,3,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
16,Tech Support,4,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
17,Terrorism,0,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
18,,,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
20,Virtual Currency,5,Vermont,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
1,Advanced Fee,1,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
2,BEC/EAC,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
3,Charity,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
4,Civil Matter,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
5,Confidence Fraud/Romance,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
6,Corporate Data Breach,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
7,Credit Card Fraud,1,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
8,Crimes Against Children,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
9,Denial of Service/TDos,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Employment,1,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Extortion,2,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Gambling,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Government Impersonation,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Hacktivist,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Harassment/Threats of Violence,1,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
16,Health Care Related,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
17,IPR/Copyright and Counterfeit,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
18,,,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
19,Descriptors*,,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
20,Social Media,3,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
21,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
1,Identity Theft,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
2,Investment,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
3,Lottery/Sweepstakes/Inheritance,1,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
4,Malware/Scareware/Virus,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
5,Misrepresentation,2,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
6,No Lead Value,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
7,Non-payment/Non-Delivery,6,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
8,Other,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
9,Overpayment,1,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Personal Data Breach,1,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Phishing/Vishing/Smishing/Pharming,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Ransomware,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Re-shipping,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Real Estate/Rental,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Spoofing,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
16,Tech Support,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
17,Terrorism,0,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
18,,,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
20,Virtual Currency,2,Virgin Islands,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
1,Advanced Fee,189,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
2,BEC/EAC,85,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
3,Charity,3,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
4,Civil Matter,17,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
5,Confidence Fraud/Romance,161,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
6,Corporate Data Breach,11,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
7,Credit Card Fraud,121,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
8,Crimes Against Children,4,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
9,Denial of Service/TDos,6,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Employment,126,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Extortion,143,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Gambling,2,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Government Impersonation,40,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Hacktivist,0,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Harassment/Threats of Violence,207,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
16,Health Care Related,7,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
17,IPR/Copyright and Counterfeit,14,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
18,,,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
19,Descriptors*,,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
20,Social Media,240,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
21,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
1,Identity Theft,110,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
2,Investment,20,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
3,Lottery/Sweepstakes/Inheritance,41,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
4,Malware/Scareware/Virus,11,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
5,Misrepresentation,44,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
6,No Lead Value,"4,824",Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
7,Non-payment/Non-Delivery,"1,311",Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
8,Other,52,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
9,Overpayment,159,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Personal Data Breach,301,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Phishing/Vishing/Smishing/Pharming,143,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Ransomware,2,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Re-shipping,6,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Real Estate/Rental,60,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Spoofing,165,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
16,Tech Support,64,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
17,Terrorism,1,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
18,,,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
20,Virtual Currency,81,Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
1,Advanced Fee,186,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
2,BEC/EAC,67,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
3,Charity,5,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
4,Civil Matter,9,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
5,Confidence Fraud/Romance,153,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
6,Corporate Data Breach,10,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
7,Credit Card Fraud,111,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
8,Crimes Against Children,18,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
9,Denial of Service/TDos,6,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Employment,121,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Extortion,259,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Gambling,1,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Government Impersonation,177,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Hacktivist,0,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Harassment/Threats of Violence,206,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
16,Health Care Related,3,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
17,IPR/Copyright and Counterfeit,22,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
18,,,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
19,Descriptors*,,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
20,Social Media,190,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
21,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
1,Identity Theft,89,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
2,Investment,34,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
3,Lottery/Sweepstakes/Inheritance,78,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
4,Malware/Scareware/Virus,23,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
5,Misrepresentation,55,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
6,No Lead Value,298,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
7,Non-payment/Non-Delivery,641,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
8,Other,159,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
9,Overpayment,107,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Personal Data Breach,304,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Phishing/Vishing/Smishing/Pharming,143,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Ransomware,1,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Re-shipping,5,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Real Estate/Rental,101,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Spoofing,56,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
16,Tech Support,128,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
17,Terrorism,0,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
18,,,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
20,Virtual Currency,131,Washington,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
1,Advanced Fee,13,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
2,BEC/EAC,13,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
3,Charity,0,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
4,Civil Matter,1,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
5,Confidence Fraud/Romance,18,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
6,Corporate Data Breach,3,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
7,Credit Card Fraud,7,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
8,Crimes Against Children,2,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
9,Denial of Service/TDos,1,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Employment,15,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Extortion,9,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Gambling,0,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Government Impersonation,11,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Hacktivist,0,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Harassment/Threats of Violence,31,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
16,Health Care Related,0,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
17,IPR/Copyright and Counterfeit,7,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
18,,,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
19,Descriptors*,,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
20,Social Media,38,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
21,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
1,Identity Theft,11,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
2,Investment,1,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
3,Lottery/Sweepstakes/Inheritance,10,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
4,Malware/Scareware/Virus,4,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
5,Misrepresentation,7,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
6,No Lead Value,4,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
7,Non-payment/Non-Delivery,74,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
8,Other,0,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
9,Overpayment,23,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
10,Personal Data Breach,47,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
11,Phishing/Vishing/Smishing/Pharming,15,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
12,Ransomware,0,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
13,Re-shipping,1,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
14,Real Estate/Rental,10,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
15,Spoofing,16,West Virginia,2018,https://www.ic3.gov/Media/PDF/AnnualReport/2018State/StateReport.aspx
